sentence_index,word_count,accuracy(1=correct),reverse_study_time/sec,user_id_from_FOWARD_study,r_user_id_from_REVERSE_study,perspective_ambiguity,block_ambiguity
1085,19,0,15.842363,200,408,ambiguous,2
286,11,1,4.681246,55,471,neither,1
446,5,1,10.946426,7,120,neither,1
888,31,1,11.415908,14,270,agent,1
946,23,1,6.138443,234,467,ambiguous,1
337,9,1,3.677185,80,13,neither,1
443,11,1,9.586833,7,20,neither,1
1003,7,1,5.159426,48,515,neither,2
1335,16,1,40.404307,915,485,ambiguous,2
315,10,1,13.284344,89,141,neither,1
1230,9,1,5.578039,75,20,neither,1
1477,12,0,4.339248,906,108,ambiguous,2
934,15,1,7.031277,238,510,ambiguous,2
601,16,0,31.711852,36,136,neither,1
596,9,0,10.729872,36,370,agent,1
525,10,1,7.232335,39,485,neither,1
26,11,0,17.851718,217,258,ambiguous,2
527,10,1,7.790136,39,485,neither,2
1419,16,0,85.106746,902,448,ambiguous,1
1327,18,1,16.596344,918,436,ambiguous,2
523,9,0,4.273209,39,485,neither,1
556,7,0,5.676117,31,241,ambiguous,4
1513,9,0,5.123109,908,539,neither,1
469,9,0,6.278733,241,471,neither,2
369,17,1,7.916407,86,363,neither,1
903,9,1,6.855069,16,409,ambiguous,2
889,29,0,4.597362,14,241,neither,1
464,15,1,9.373888,241,471,ambiguous,2
35,18,1,13.772902,215,435,ambiguous,1
230,17,0,11.356638,222,566,ambiguous,1
856,10,0,5.042867,13,374,neither,1
857,10,0,8.060609,13,374,neither,1
831,29,1,27.439746,221,285,agent,1
174,13,0,19.76025,21,8,neither,4
886,21,1,51.840771,14,227,agent,1
603,25,1,7.297711,34,362,neither,1
983,23,1,16.646407,233,603,ambiguous,1
1386,22,1,7.842093,910,569,ambiguous,2
1567,7,0,24.213906,926,136,ambiguous,2
1518,21,1,16.843901,908,267,neither,1
123,9,1,4.348724,90,134,agent,1
446,5,1,8.386907,7,8,neither,1
1352,10,1,8.951102,914,492,neither,1
659,8,1,16.56676,69,243,neither,1
513,22,1,39.946637,242,102,ambiguous,1
1239,10,1,7.268524,74,378,neither,1
348,16,1,20.476246,80,217,neither,1
898,9,1,5.056362,16,237,agent,3
431,10,1,6.696078,3,262,neither,1
852,6,1,11.652945,220,178,ambiguous,2
1338,11,1,5.012835,915,368,neither,1
649,8,0,2.61764,68,623,neither,1
634,8,1,14.734996,67,434,neither,1
1432,12,0,17.860852,903,571,ambiguous,2
1126,7,1,7.735719,205,262,user,1
1436,7,1,7.183295,903,103,agent,1
1087,13,1,12.013928,200,93,neither,1
8,10,0,4.86455,216,582,ambiguous,1
1098,10,1,8.75341,203,119,neither,1
1078,18,1,7.008035,9,308,ambiguous,2
1018,28,0,2.964649,49,165,ambiguous,1
26,11,1,11.055033,217,307,ambiguous,2
1545,8,0,7.71026,922,159,agent,1
841,16,1,8.881698,220,227,neither,1
742,13,0,18.250865,228,452,ambiguous,2
1484,14,1,11.238678,906,481,ambiguous,2
1025,13,1,10.832946,40,372,neither,1
164,13,1,4.733569,20,297,ambiguous,1
878,11,1,6.005979,12,519,ambiguous,2
745,9,1,19.667187,91,168,agent,1
608,26,1,9.500068,34,457,ambiguous,1
1492,20,1,13.953602,904,474,agent,1
359,45,1,39.779049,81,399,agent,1
987,12,1,8.622958,233,363,neither,1
985,25,0,10.619082,233,363,agent,1
665,20,0,6.440993,69,408,neither,1
888,31,1,24.779965,14,224,agent,1
186,10,1,32.972167,22,434,agent,1
188,9,1,8.84863,22,434,agent,1
668,9,0,8.493299,69,408,ambiguous,2
307,8,1,4.257162,88,406,neither,1
371,10,1,8.036243,86,227,neither,1
14,16,0,15.161974,216,529,neither,2
305,13,1,8.115985,88,219,ambiguous,2
708,8,1,8.400267,99,451,neither,1
576,27,0,20.029735,37,393,ambiguous,2
945,31,1,19.731648,234,376,ambiguous,2
840,13,1,4.506395,221,97,ambiguous,1
545,20,0,18.778061,38,152,neither,2
546,29,1,23.679663,38,152,ambiguous,1
412,5,1,4.459178,85,513,ambiguous,2
701,8,0,10.824301,99,125,neither,2
261,16,1,5.130921,8,511,neither,1
1284,25,1,10.704602,71,520,agent,1
1001,5,1,20.263822,48,17,ambiguous,10
1327,18,1,31.613816,918,234,ambiguous,2
971,32,1,22.637174,232,101,agent,1
272,5,0,4.856164,58,454,ambiguous,2
715,9,0,11.839559,229,571,agent,1
1569,12,0,17.101686,927,129,ambiguous,1
1175,8,1,7.261788,209,443,ambiguous,2
812,11,1,7.310937,95,436,agent,1
810,8,1,4.07197,95,436,ambiguous,2
1568,5,0,4.590001,926,246,ambiguous,2
369,17,0,9.888634,86,124,neither,1
1361,8,1,3.718182,911,134,neither,1
405,15,0,16.482646,84,525,ambiguous,2
1561,9,0,7.757148,926,246,neither,1
1011,13,1,16.525267,49,456,neither,1
93,17,1,31.295307,218,457,ambiguous,1
220,14,1,16.439584,29,127,ambiguous,1
264,24,1,11.062104,8,394,agent,1
1167,8,1,7.002224,209,409,neither,1
675,9,1,9.144165,251,312,agent,1
636,6,1,4.780174,67,371,ambuguous,2
397,9,1,8.070547,84,505,ambiguous,2
1266,12,1,8.104394,72,130,neither,1
944,25,1,15.041066,234,247,neither,1
642,8,1,5.061284,67,367,neither,1
124,21,1,20.692023,90,405,agent,1
1046,20,1,5.016728,41,9,neither,1
1348,13,1,7.626305,914,277,ambiguous,2
975,38,0,16.386727,232,493,agent,1
230,17,0,4.731054,222,467,ambiguous,1
1556,7,1,4.469363,926,321,ambiguous,2
729,8,1,4.330298,228,329,neither,1
1419,16,1,9.156472,902,488,ambiguous,1
50,30,1,59.034618,212,148,ambiguous,2
1114,20,1,6.097239,202,332,neither,1
741,11,1,6.583513,228,414,user,1
253,10,1,9.651965,8,404,neither,1
1001,5,1,6.326705,48,407,ambiguous,10
268,9,1,6.125879,58,142,neither,2
254,5,1,2.879133,8,222,neither,1
631,15,1,4.752906,67,276,ambiguous,2
567,9,1,18.815859,30,508,neither,1
24,16,1,109.03886,217,325,ambiguous,3
1370,8,1,3.384388,911,283,ambiguous,2
690,21,1,7.110916,6,382,ambiguous,2
1148,7,1,12.21696,204,534,neither,1
913,12,1,8.507565,18,511,neither,1
236,19,1,5.630442,222,479,neither,1
1493,15,1,11.461208,904,412,ambiguous,2
721,11,1,127.738683,229,167,ambiguous,3
687,12,1,5.364565,6,435,ambiguous,1
1511,13,0,16.376948,905,311,neither,2
174,13,0,9.217799,21,398,neither,4
1322,13,0,3.433054,918,333,neither,2
369,17,1,10.191662,86,162,neither,1
1288,14,1,3.970362,71,486,ambiguous,1
1499,12,1,17.293773,905,333,agent,7
432,10,0,4.019331,3,238,neither,1
936,13,1,27.654176,238,428,neither,1
1499,12,0,15.607973,905,7,agent,7
411,10,1,4.846308,85,247,ambiguous,2
1357,17,0,11.180538,914,480,ambiguous,2
807,8,1,4.198537,95,577,neither,1
1161,13,1,7.708036,207,106,agent,1
1350,7,1,8.028347,914,480,ambiguous,3
112,7,1,6.956249,227,6,ambiguous,2
116,9,1,8.012353,90,6,agent,1
593,14,1,22.433938,36,136,neither,1
114,10,1,5.220731,90,6,neither,1
781,19,1,11.906151,93,126,user,2
680,13,1,4.803229,251,478,neither,1
466,13,0,7.786479,241,532,ambiguous,2
460,19,1,11.194592,244,472,ambiguous,2
496,11,1,8.088595,243,369,ambiguous,1
459,20,0,10.241269,244,308,ambiguous,2
1164,7,1,10.352279,209,126,neither,1
855,18,1,7.722954,13,258,ambiguous,1
874,18,1,26.799407,12,15,agent,1
297,9,1,2.626229,88,532,neither,1
447,9,1,25.159928,7,365,ambiguous,4
1138,17,1,50.42018,204,428,neither,1
990,24,0,19.264535,233,477,ambiguous,1
1423,9,1,4.857865,902,226,ambiguous,2
574,9,1,2.110986,30,4,agent,1
785,19,1,6.33854,92,324,neither,1
996,11,0,16.730997,48,477,ambiguous,3
1196,5,1,20.227124,77,456,ambiguous,2
389,11,1,8.7028,87,451,neither,1
542,25,1,12.801096,38,91,ambiguous,2
1335,16,1,13.266258,915,162,ambiguous,2
1386,22,1,24.788767,910,361,ambiguous,2
950,11,1,5.692697,234,271,agent,1
1108,12,1,9.45919,202,510,neither,2
998,10,1,63.181466,48,422,ambiguous,2
955,8,1,4.356591,230,271,agent,1
954,12,1,9.470867,230,271,agent,1
1303,17,1,19.800713,78,159,ambiguous,2
881,14,0,12.431587,12,593,ambiguous,2
55,37,0,22.858892,212,307,ambiguous,3
687,12,1,8.907659,6,388,ambiguous,1
124,21,1,26.311434,90,535,agent,1
1468,15,0,8.469629,901,520,agent,4
728,5,1,2.899328,229,237,neither,1
754,12,1,8.866915,91,269,agent,1
784,13,1,16.559179,93,455,neither,1
476,14,0,24.359807,241,220,ambiguous,3
1313,14,1,51.88943,78,136,ambiguous,2
837,19,1,9.333396,221,326,agent,1
479,12,1,7.309012,240,220,neither,1
1205,8,1,3.214475,76,2,neither,1
523,9,0,5.883078,39,464,neither,1
307,8,1,3.479313,88,128,neither,1
525,10,1,7.979185,39,464,neither,1
527,10,1,18.693621,39,464,neither,2
99,15,1,41.249264,227,217,ambiguous,2
1253,25,1,35.464211,73,243,ambiguous,2
177,11,1,23.278308,21,490,neither,4
303,8,1,6.844718,88,152,neither,1
466,13,0,19.386147,241,243,ambiguous,2
1075,27,1,12.54323,9,437,ambiguous,2
1427,17,0,5.096618,902,467,agent,1
727,10,1,3.990142,229,113,neither,2
749,11,0,33.633466,91,281,agent,2
12,7,1,22.066883,216,227,ambiguous,2
654,9,0,7.0348,68,103,neither,1
29,14,1,10.218409,215,442,ambiguous,1
413,6,1,4.726503,85,523,neither,6
677,9,1,3.200722,251,143,neither,1
314,10,1,8.804366,89,320,neither,1
1415,16,1,11.958981,902,592,ambiguous,2
1304,8,1,10.299114,78,583,agent,1
988,11,1,4.72671,233,348,neither,1
318,11,0,4.775099,89,129,agent,1
610,26,1,10.186936,34,453,ambiguous,2
1302,8,1,6.78575,70,583,neither,1
1163,8,1,4.421701,209,237,agent,1
1342,17,1,5.783299,915,284,neither,1
230,17,0,21.570267,222,380,ambiguous,1
1351,10,0,6.549992,914,273,ambiguous,2
1309,13,1,15.149433,78,583,agent,1
946,23,1,16.959913,234,380,ambiguous,1
1226,9,0,3.612961,75,165,neither,1
771,31,1,24.252421,93,235,ambiguous,1
332,31,1,19.879185,83,433,neither,1
1516,6,1,15.958085,908,320,neither,2
816,12,0,8.129359,94,583,ambiguous,2
1550,9,0,6.118277,922,371,agent,1
1477,12,0,64.053918,906,281,ambiguous,2
1299,13,1,7.37631,70,364,user,1
1278,19,1,4.12081,71,329,agent,1
53,25,0,21.741932,212,129,ambiguous,1
384,9,0,11.543545,87,103,agent,1
1438,4,1,4.863077,903,150,neither,1
1579,9,1,2.963934,927,11,neither,1
1490,8,1,5.406265,904,276,agent,1
1452,34,1,13.554354,900,93,neither,1
1176,12,1,15.259795,209,94,ambiguous,2
854,27,0,14.043234,220,8,neither,1
315,10,1,4.473806,89,582,neither,1
704,16,0,25.50304,99,372,ambiguous,2
705,13,1,22.418247,99,372,agent,1
1061,14,0,24.596033,1,580,neither,1
855,18,1,6.804191,13,367,ambiguous,1
1167,8,1,12.323704,209,492,neither,1
246,4,1,6.767912,4,452,neither,1
1227,11,1,16.305171,75,456,ambiguous,2
1038,20,1,29.496523,41,489,ambiguous,5
1277,19,1,5.302973,71,146,neither,1
957,8,1,5.053659,230,319,neither,1
181,12,0,7.71443,21,536,ambiguous,2
750,5,1,2.837381,91,511,neither,1
312,20,0,8.917452,89,325,agent,1
888,31,1,9.725095,14,513,agent,1
1196,5,1,7.915277,77,265,ambiguous,2
723,13,1,10.778875,229,527,neither,1
801,10,1,8.279176,95,93,agent,2
479,12,1,3.306845,240,93,neither,1
860,18,1,6.374684,13,262,neither,1
425,22,1,118.910038,3,384,neither,1
945,31,1,68.513122,234,316,ambiguous,2
887,16,1,8.986337,14,475,neither,1
63,39,1,28.676895,213,370,ambiguous,2
1218,8,0,14.010839,76,231,neither,1
1188,6,1,3.740063,208,267,neither,3
937,8,1,3.195713,238,222,neither,1
643,8,1,16.557233,67,150,neither,1
631,15,1,88.509351,67,149,ambiguous,2
157,26,0,39.58796,20,429,ambiguous,3
608,26,1,50.806551,34,580,ambiguous,1
489,17,1,13.120473,240,107,agent,1
1422,11,0,2.890183,902,245,ambiguous,2
35,18,1,18.520931,215,247,ambiguous,1
1148,7,1,6.560406,204,404,neither,1
1230,9,1,5.080807,75,493,neither,1
962,12,0,24.481626,230,269,neither,2
487,13,1,6.839514,240,14,agent,1
1333,22,1,40.038151,915,156,agent,1
1332,20,0,32.696713,915,156,neither,1
1537,15,1,13.437311,909,152,neither,1
1536,17,0,31.345819,909,152,agent,2
137,20,0,16.973406,24,460,agent,1
930,19,1,7.932285,238,222,agent,1
751,10,1,9.552858,91,383,agent,1
417,18,1,7.778602,85,277,neither,1
709,24,1,29.999526,99,99,agent,2
1317,10,1,5.381997,918,576,neither,1
204,14,1,8.567465,23,138,neither,1
223,9,0,7.122561,29,447,agent,1
1458,13,0,31.387429,901,239,neither,1
592,21,0,30.692402,36,134,ambiguous,1
1142,18,0,8.761237,204,13,neither,1
463,8,0,8.327686,241,150,neither,1
839,28,0,14.395932,221,15,ambiguous,2
730,15,1,9.995212,228,537,ambiguous,2
732,15,1,12.104008,228,14,neither,2
81,13,1,6.943706,211,232,agent,1
188,9,0,6.6457,22,151,agent,1
186,10,0,10.52408,22,151,agent,1
984,19,1,12.977526,233,309,neither,2
1459,14,0,7.051387,901,220,neither,4
653,12,1,9.839197,68,119,ambiguous,1
1452,34,1,13.932831,900,220,neither,1
283,18,1,11.114122,55,406,agent,2
555,14,0,14.386681,31,475,ambiguous,2
136,8,1,5.796028,24,510,agent,1
1147,10,1,5.082941,204,319,neither,1
810,8,0,5.566718,95,605,ambiguous,2
1148,7,0,6.447429,204,447,neither,1
25,16,0,6.521592,217,519,ambiguous,2
8,10,0,16.321477,216,317,ambiguous,1
927,13,1,13.899446,238,106,ambiguous,2
923,5,0,16.833002,18,480,ambiguous,2
204,14,1,8.098636,23,376,neither,1
479,12,1,6.16025,240,375,neither,1
1185,7,1,39.077449,208,141,neither,1
432,10,1,6.99062,3,480,neither,1
1193,5,1,6.107748,77,438,neither,2
476,14,0,22.63358,241,375,ambiguous,3
188,9,1,3.896865,22,232,agent,1
563,11,1,5.796456,30,493,ambiguous,4
1215,8,0,11.296509,76,165,neither,1
176,12,0,21.697288,21,301,agent,2
1541,9,0,3.896557,922,578,neither,1
1212,8,0,4.743203,76,165,neither,1
178,14,0,19.313989,21,301,ambiguous,5
169,12,0,20.438816,21,314,ambiguous,2
967,17,1,59.973361,232,161,agent,1
137,20,1,19.613926,24,378,agent,1
1076,20,1,12.539054,9,577,ambiguous,1
920,17,1,12.632645,18,134,neither,1
30,28,1,21.13062,215,536,agent,2
299,8,1,17.205147,88,217,neither,1
1468,15,0,20.526278,901,150,agent,4
1324,18,1,20.287885,918,312,neither,2
687,12,1,11.255287,6,152,ambiguous,1
179,12,0,14.233889,21,466,ambiguous,3
363,24,1,26.775196,81,534,agent,1
1454,18,1,11.463832,900,460,agent,1
664,30,0,6.728999,69,96,ambiguous,1
688,10,1,5.007363,6,407,neither,1
1372,8,1,5.816684,911,301,neither,1
204,14,1,4.900356,23,267,neither,1
759,7,1,7.848617,226,483,neither,1
321,14,1,17.00023,89,307,ambiguous,2
909,6,1,13.781474,16,161,ambiguous,2
301,9,0,12.830957,88,377,agent,1
468,13,0,12.02099,241,318,ambiguous,2
1096,16,1,7.057416,203,453,neither,1
711,23,1,8.011985,99,397,agent,1
924,6,1,2.756205,18,92,ambiguous,2
700,26,1,22.312889,6,470,ambiguous,1
981,18,1,3.342081,233,286,ambiguous,1
1027,18,1,10.680608,40,525,agent,1
84,12,1,11.194942,211,130,agent,1
442,11,1,3.837675,7,321,neither,1
678,9,1,12.522764,251,320,agent,1
1532,20,1,22.529978,909,441,ambiguous,3
205,14,1,11.594735,23,315,agent,1
1217,8,0,4.566624,76,273,neither,1
1125,6,1,3.036474,205,167,neither,1
1236,21,1,26.71075,74,394,agent,1
1568,5,0,9.751577,926,350,ambiguous,2
982,12,1,4.71472,233,122,neither,1
627,25,1,8.382525,66,513,neither,1
1561,9,0,11.178794,926,350,neither,1
431,10,1,17.093002,3,170,neither,1
1011,13,1,4.964619,49,219,neither,1
1068,12,1,7.005235,9,103,neither,1
1236,21,1,25.846653,74,154,agent,1
960,5,1,4.583577,230,607,neither,1
100,21,1,15.967561,227,457,ambiguous,1
1445,11,1,8.445966,900,588,agent,1
203,18,0,11.479029,23,590,neither,2
122,8,1,23.88142,90,584,neither,1
1548,9,0,5.270758,922,271,neither,1
796,34,0,27.932761,92,378,ambiguous,2
1474,16,1,21.536239,906,464,ambiguous,2
945,31,0,29.097767,234,415,ambiguous,2
686,16,0,16.491434,251,520,ambiguous,3
1049,22,1,7.114506,41,379,ambiguous,1
173,17,1,19.709112,21,149,neither,3
746,9,0,19.001177,91,156,agent,1
1122,7,1,9.037688,205,248,user,1
859,16,1,9.696162,13,524,ambiguous,1
868,20,1,52.405738,13,579,neither,1
1013,10,1,3.537247,49,5,neither,1
348,16,1,7.274405,80,577,neither,1
246,4,1,4.027632,4,336,neither,1
1505,13,0,51.261889,905,401,agent,2
212,10,1,6.146339,29,519,agent,1
1123,6,1,5.687171,205,508,user,1
1315,15,0,11.50669,78,306,agent,1
1343,13,1,6.647438,915,621,ambiguous,2
1342,17,1,8.634533,915,621,neither,1
1541,9,0,3.335248,922,91,neither,1
1094,15,1,21.241262,203,336,ambiguous,2
1095,14,1,11.179373,203,336,neither,2
894,16,0,51.274297,14,244,ambiguous,2
514,21,1,7.82289,242,288,neither,1
717,11,1,17.84249,229,350,agent,1
801,10,0,4.808395,95,220,agent,2
1014,16,0,13.688204,49,430,neither,1
972,5,1,2.972123,232,280,neither,1
231,11,1,8.146866,222,458,neither,1
602,18,1,12.034919,36,617,neither,1
945,31,1,13.273118,234,458,ambiguous,2
1109,16,1,3.680183,202,431,neither,1
607,21,1,24.611245,34,617,ambiguous,1
1410,44,1,23.6402,912,330,agent,1
1497,9,1,18.61548,904,320,agent,1
279,13,0,4.923536,58,478,ambiguous,1
1164,7,1,3.136192,209,245,neither,1
46,25,0,4.4577,212,524,ambiguous,2
45,21,0,20.14034,212,524,agent,1
1004,9,1,7.569477,48,604,ambiguous,2
677,9,1,3.106974,251,379,neither,1
547,22,0,8.124301,31,271,ambiguous,4
820,7,0,6.237208,94,2,ambiguous,2
1321,14,1,17.475293,918,605,neither,1
1080,36,0,24.794398,200,129,agent,2
1561,9,0,11.987567,926,422,neither,1
140,12,0,4.935733,24,438,agent,1
1430,10,0,6.942348,903,92,agent,1
461,30,1,41.559512,244,484,neither,1
1072,8,1,7.570269,9,521,neither,1
86,6,1,3.932067,218,421,neither,1
17,15,1,12.351909,217,328,neither,2
107,11,0,22.869676,227,306,ambiguous,2
232,17,1,7.925102,222,385,neither,2
812,11,1,15.372914,95,280,agent,1
911,12,0,6.724769,18,414,neither,2
669,8,1,5.213074,69,109,neither,1
649,8,1,4.366276,68,381,neither,1
405,15,0,11.850282,84,395,ambiguous,2
903,9,0,8.301798,16,452,ambiguous,2
1295,13,1,4.723012,70,18,agent,1
1166,24,1,23.742118,209,434,ambiguous,2
1338,11,1,3.436142,915,603,neither,1
1468,15,0,30.160503,901,591,agent,4
1247,28,1,11.181098,73,454,agent,1
437,11,0,7.988674,7,401,agent,1
320,20,1,10.735299,89,106,agent,1
1402,27,0,11.542817,912,362,ambiguous,3
672,22,1,12.384067,69,306,agent,1
311,14,1,15.230072,89,277,ambiguous,1
1405,35,0,30.868891,912,122,agent,2
313,10,1,9.481857,89,277,neither,1
981,18,1,19.640715,233,609,ambiguous,1
1470,20,0,37.826335,901,580,neither,1
1157,11,1,4.324886,207,362,neither,1
684,23,0,6.401987,251,100,neither,2
674,5,1,2.793657,251,306,neither,1
958,10,1,7.199906,230,464,neither,1
1284,25,1,8.407182,71,326,agent,1
501,11,1,12.884275,243,485,ambiguous,2
1358,24,0,23.425199,914,18,ambiguous,3
22,9,1,10.120921,217,280,ambiguous,2
1435,12,1,16.835601,903,448,neither,1
140,12,1,5.082898,24,331,agent,1
1312,11,1,8.840631,78,607,agent,1
195,17,1,8.216631,22,415,neither,1
1505,13,0,19.758843,905,161,agent,2
1358,24,0,75.314229,914,408,ambiguous,3
944,25,1,13.073853,234,475,neither,1
370,11,1,7.081405,86,166,agent,1
1413,48,1,11.700102,912,569,agent,2
1458,13,0,3.224558,901,285,neither,1
181,12,0,11.863002,21,367,ambiguous,2
957,8,1,4.714577,230,466,neither,1
537,30,0,16.264642,38,272,ambiguous,2
239,6,1,3.803689,4,381,neither,2
217,19,0,10.593132,29,477,neither,1
683,7,1,3.405448,251,122,neither,2
1496,21,1,20.554161,904,130,agent,1
749,11,0,15.711166,91,477,agent,2
285,11,1,2.486247,55,497,neither,1
284,18,1,18.267045,55,497,agent,1
40,23,1,9.575746,215,434,neither,1
1151,20,1,17.575525,207,524,agent,1
623,13,1,8.742253,66,168,ambiguous,2
759,7,0,5.032217,226,241,neither,1
317,12,1,6.691646,89,2,agent,1
1457,18,0,13.213973,901,17,agent,1
233,10,1,4.518465,222,170,neither,1
1089,9,1,5.192316,200,371,agent,1
142,16,1,7.908931,26,134,neither,2
334,24,1,28.516681,83,407,ambiguous,1
1157,11,0,4.898362,207,401,neither,1
557,12,1,11.177935,31,589,neither,1
662,14,0,8.742278,69,623,agent,1
1008,8,1,3.433839,48,529,neither,2
253,10,1,5.973202,8,14,neither,1
1528,14,0,7.179784,909,393,ambiguous,2
664,30,0,27.526121,69,223,ambiguous,1
1167,8,1,6.007437,209,131,neither,1
375,23,1,9.315179,86,221,ambiguous,1
1108,12,1,5.383643,202,94,neither,2
241,9,1,7.046949,4,469,neither,1
103,14,1,18.988938,227,7,ambiguous,2
378,9,1,3.9193,86,146,agent,1
1519,6,1,5.067385,908,5,ambiguous,2
960,5,1,5.051887,230,236,neither,1
249,8,1,10.63693,4,469,neither,1
371,10,1,3.613636,86,146,neither,1
1462,12,1,46.573765,901,481,agent,3
8,10,0,6.110918,216,511,ambiguous,1
1048,15,1,39.385862,41,372,agent,1
335,9,0,4.575205,83,108,neither,1
382,8,0,8.222324,87,98,agent,1
325,19,1,21.383691,83,373,neither,1
933,16,1,36.749019,238,263,ambiguous,1
481,16,0,29.238407,240,571,agent,1
441,9,1,57.793908,7,169,agent,1
1259,11,1,3.11156,73,510,neither,1
1181,7,1,23.373788,208,152,ambiguous,3
1328,18,1,8.490269,918,468,neither,2
913,12,1,12.638225,18,95,neither,1
154,6,0,5.503518,26,221,ambiguous,2
1429,6,0,7.076697,903,470,neither,2
705,13,0,13.988199,99,133,agent,1
1180,12,0,12.103204,208,130,ambiguous,3
599,11,1,17.689875,36,480,neither,1
73,30,0,25.090995,211,529,agent,3
439,10,1,16.654203,7,263,neither,1
1065,11,1,4.306349,9,271,ambiguous,2
869,15,1,11.221717,12,375,neither,1
1416,9,1,6.854046,902,522,ambiguous,2
803,11,0,7.570884,95,314,agent,1
305,13,0,15.885507,88,374,ambiguous,2
1168,14,1,11.132315,209,324,agent,2
1301,25,1,27.662899,70,134,neither,1
1040,17,1,16.965788,41,170,neither,1
1277,19,1,13.633208,71,469,neither,1
181,12,0,12.050213,21,406,ambiguous,2
268,9,1,41.316991,58,512,neither,2
1511,13,0,14.052713,905,170,neither,2
126,11,1,8.84534,90,318,agent,1
442,11,1,5.24988,7,593,neither,1
260,15,1,5.186648,8,382,ambiguous,2
578,20,0,23.305572,37,316,neither,2
1520,13,1,7.138778,908,142,neither,1
1395,26,1,21.611547,913,407,agent,1
745,9,1,27.036855,91,309,agent,1
910,9,0,22.182369,16,156,neither,4
625,11,1,5.339943,66,505,neither,1
624,11,1,6.38678,66,505,neither,1
218,18,1,14.699187,29,309,agent,1
774,29,1,26.915039,93,480,agent,2
6,7,0,12.80236,216,220,ambiguous,4
239,6,1,11.298643,4,145,neither,2
255,10,1,3.961399,8,369,neither,1
1227,11,1,3.977666,75,265,ambiguous,2
1122,7,1,18.701472,205,306,user,1
1301,25,1,22.447543,70,412,neither,1
372,17,1,20.342033,86,488,agent,1
1366,16,1,15.398975,911,277,ambiguous,3
1360,9,1,7.417701,911,277,agent,1
1297,39,1,15.239518,70,142,agent,2
1231,11,0,8.069322,75,525,ambiguous,2
1045,17,1,7.102957,41,486,neither,1
101,14,1,16.396257,227,280,ambiguous,2
1435,12,1,4.860278,903,488,neither,1
1017,9,1,5.017169,49,402,neither,1
697,17,1,4.864202,6,540,ambiguous,1
186,10,0,14.345106,22,521,agent,1
716,10,0,8.221111,229,241,neither,1
695,22,1,8.528737,6,306,ambiguous,2
